,user,eigen_centrality,page_centrality,engagement_comments,engagement_likes,authenticity,interaction
434,sookparis,0.029964766484297415,0.0,0.005356091978336981,0.10901793434061849,0.7045134412452848,0.019720897813472034
435,chloelanchois,0.0,6.292091872810819e-06,0.0006444642387538755,197.85246240494695,0.6250447643604069,0.03917370967090742
436,cuisineactuelle,0.029964766484297415,0.0,3.326462782674292e-05,1.502253546711299,0.6166546666767191,0.008706969422491002
437,sabine_et_mona,0.0,6.28858937426498e-06,0.004238643248464044,0.16358002651239428,0.6172647185217018,0.12868403962730385
438,purnaturalshop,0.029964766484297415,0.0,0.0004046567903432704,0.0687816695317503,0.6076911139760303,0.009207270246031359
439,piaraparis,0.0,6.287666417753555e-06,0.0006921258229376035,0.13188509258443407,0.6316728739913099,0.011564213148586524
440,veggup,0.029964765384957685,0.0,0.011677625669217777,0.4483754901398785,0.3060927278804374,0.03728969104557135
441,les_petits_frenchies,0.018999320045289675,6.287182398398644e-06,2.0131198088805474e-05,502.74579070978865,0.6488594040968344,0.003765304692424584
442,lipaultparis_official,0.029964765384957685,0.0,2.032714507280167e-05,0.021621116674249,0.6499981241601355,0.004132409831607117
443,bio.ralie,0.0,6.284465577750851e-06,0.015040861477334294,1.3221574048117029,0.7666873009051781,0.059521173342384166
444,maisonlejaby,0.029964765384957685,5.887975212103002e-06,0.0024468921127521874,0.09951803741856363,0.35366553539093304,0.017412766250357224
445,westwingfr,0.0,6.279961722045773e-06,0.005355740163290566,0.3523371669616489,0.6176825192188321,0.008803226638294541
446,les3chouettes,0.02996476428561795,0.0,0.005076628352490421,0.10711569370309315,0.5855775199350619,0.023399299237321945
447,dans_le_sac,0.0,6.279325218066986e-06,0.0014001956709804937,0.009589235695473035,0.5097595488119769,0.028485998199014352
448,lizclimo,0.0,6.278893316802822e-06,0.002418444148687018,0.003446743699883769,0.481962947046746,0.04275848519037853
449,maisonroussot,0.029964763186278224,0.0,0.0037822813313630288,0.22779227689363113,0.556170319438476,0.030980871249395442
450,roseandmusc,0.0,6.277307903818035e-06,0.0005320340501792115,1.162574858126955,0.6753226018239985,0.048577204841795396
451,bensimoncollection,0.029964763186278224,0.0,0.0014930848840086345,0.31080132995956544,0.466725158764265,0.004272616983750114
452,orfeoparis,0.029964763186278224,0.0,0.0001677723442679248,0.031399590354674045,0.6565320154705631,0.005546373061006177
453,mathou_cdh,0.0,6.2679448204172985e-06,0.0021261122747995094,0.03716758961733752,0.7058687683419099,0.06166088432527055
454,bjorgofficiel,0.029964763186278224,0.0,0.0008934993455117295,0.16645846630928862,0.6434309793248342,0.026031500466149805
455,bohemegoods,0.0,6.264946995510788e-06,0.004162610789487166,0.26596754279382634,0.671924986869121,0.018615401443099876
456,holycamille,0.0,6.264911814461035e-06,0.00030703042342995106,0.1662201673650792,0.6469159286691328,0.046778158254776284
457,acorelle.fr,0.029964763186278224,0.0,0.0017770432665609325,0.16609084595596035,0.6490653201547057,0.024999300385407434
458,bettyautier,0.0,6.264660898967535e-06,0.00030697764919349887,0.0032303033782717446,0.668296089385475,0.008712265186715213
459,uriagefrance,0.029964762086938494,0.0,0.0014873515623140812,0.019576824315076492,0.7029735472472904,0.012021622787903462
460,hopaal_,0.0,6.263374579847937e-06,0.00039365681548114934,0.4569202191811396,0.6199267058205606,0.015286510960384563
461,auchan_france,0.029964762086938494,0.0,3.0481293325473223e-05,0.630426817513219,0.617226098289194,0.002516970231530944
462,lepetitflorilege,0.0,6.2623136741591935e-06,0.0009361427947025937,0.05156781549351944,0.6520973594995942,0.011728854786967273
463,lessisterettes,0.029964762086938494,0.0,0.002218611241167632,0.2645262194536497,0.6104366614143151,0.010418976619536075
464,veja,0.0,6.261387931684524e-06,0.0006713066657667529,0.4234571862434502,0.35593976166601876,0.006323451542676584
465,association_l214,0.0,6.260859529031308e-06,0.015734526842661897,0.10257589538418477,0.6964140763023445,0.08372779974744292
466,leclerc,0.029964762086938494,0.0,0.0005247987068959862,0.07388501092477119,0.6980912476722534,0.008894462632476997
467,mavachou,0.021940536212836183,6.259408231061045e-06,0.02317133547488285,0.09086561432711068,0.5907463114167026,0.1254726299358918
468,clarosa,0.029964762086938494,0.0,0.0006329175551855422,0.0719349509983665,0.7058504034761018,0.006142633047394376
469,hairrituelbysisley,0.029964762086938494,0.0,0.0001214364895833514,0.144403389241848,0.5144095328345436,0.019607401217277897
470,xlairways,0.010970281335139501,6.25836531753199e-06,0.0006156035324640487,0.07789092309343171,0.3948276273695268,0.018746988096429117
471,lidlvoyages,0.029964762086938494,0.0,0.0011361018285426826,0.10828223225238416,0.6160590650814115,0.013671465009503473
472,joliependerie,0.0,6.25494647332895e-06,0.0058273775648059935,0.035397629774393244,0.7329537315570838,0.05934507668542541
473,jauraispumappelermarcel,0.0,6.254025735808942e-06,0.023610128023635133,0.06565223827763994,0.7122785656305212,0.04719351517448543
474,labellebretagne,0.029964760987598763,0.0,0.0029138239116309294,0.10315853549212489,0.3860060640786897,0.07127238323418292
475,fiona_imeneo,0.0,6.250856873508679e-06,0.02983529337379869,0.6290057957678278,0.6834861290168553,0.08222628104134247
476,modecachecache,0.02595025922195937,6.250732917081318e-06,0.00010920869415162344,0.0055417321467476416,0.5790299861528913,0.011554061505758335
477,sixsoeurs,0.0,6.250147882414265e-06,0.0065522992613771735,0.43218227157574346,0.6690540992216971,0.02346263935850982
478,minireyve,0.0,6.24962433514102e-06,0.0002836812483701381,0.023744958535015792,0.7450827415911216,0.03400695167230213
479,inesdelafressangeofficial,0.0,6.247403301012667e-06,0.001981094295047091,0.01455055056408243,0.6084252494867021,0.014216433702452775
480,signecatseyes,0.029964760987598763,0.0,0.0006294486596661971,0.4864437664882175,0.5660572745069953,0.061333384540588724
481,ikeafrance,0.0,6.244963696836686e-06,0.0007186729229507029,0.015034962133571078,0.6678484457814068,0.011496308352342267
482,versionfemina,0.029964760987598763,0.0,0.0026627612834509385,0.7761640442641041,0.6225767559566443,0.023030985832310655
483,menthe_banane,0.010967879864144358,6.243835459468624e-06,0.00047100225894281694,1.5007238897098691,0.5940031673271897,0.029143774398116492
484,hivency,0.029964760987598763,0.0,0.0014102448053796577,0.24835111535279833,0.6375340209139093,0.005458533526769119
485,farrowandballfr,0.0,6.2435986519236514e-06,0.001129427575401901,0.07134868825845296,0.5031573795540277,0.01019347216749059
486,officialhishigdalai,0.0,6.243003482988357e-06,5.827597070830158e-05,37.43771936764137,0.6684244138853078,0.021617486406582242
487,janemichel_,0.029964760987598763,0.0,0.019678302532511977,0.339582373916047,0.6756135701666429,0.06286161948424651
488,natacha_dzikowski,0.0,6.243003482988357e-06,0.007928463034096837,0.7140886395663418,0.571085804326028,0.04633548227564483
489,chaudronpastel,0.0,6.241801224875861e-06,0.004768299565987427,0.21655675663055904,0.8050661318817743,0.029539056105439568
490,leveilnaturo,0.0,6.23954131804564e-06,0.021655552127583834,0.28021516299055904,0.6230840853745883,0.06144951763436183
491,innocence_paris,0.0,6.236999221045781e-06,0.0014709809406131048,0.16639718809734003,0.6142326791768133,0.008002036491757729
492,vincent_dedienne,0.0,6.228548882397884e-06,0.0007606388115322225,0.005033994419493865,0.6565021725636252,0.03784264779188953
493,simply.living.well,0.0,6.224384648782475e-06,0.0020523728407740973,0.008326331226767208,0.21152652437568648,0.03225889229062587
494,littlebunbao,0.0,6.222789753985078e-06,0.0020511426400207093,0.0832915143449098,0.7627429212624746,0.08919013374160949
495,atelier_daraspe,0.029964759888259033,0.0,0.0015900079838698762,0.10325306307167796,0.8564794919543522,0.035925699133566205
496,smallable_store,0.0,6.222331917866474e-06,1.919201166252084e-05,0.02265435316783406,0.28562646230244,0.0011320321697810118
497,morguix,0.010967907347637602,6.220137902661179e-06,0.0018727412912962294,0.0710293678542744,0.6225987937956139,0.018063098605927606
498,camilleselance,0.0,6.2187526047588146e-06,0.009469311516039601,0.2267144330918023,0.6822207897626893,0.06119188874145794
499,aliaslouiseblog,0.025952659593614782,6.216660870623455e-06,0.026363103251912944,0.06575876022629086,0.10500525235162116,0.06283703743682799
500,annedubndidu,0.0,6.215255066986739e-06,0.00012319270718257275,0.30584090440924666,0.5591440773415798,0.028210029135461213
501,harmonylu_,0.0,6.2123568026205616e-06,0.0028740589136512953,0.21060628279471164,0.7580874277801655,0.23892553264858493
502,fannymaurer,0.0,6.211404725190822e-06,0.0009230579815544009,0.007087446659043632,0.31163753998949534,0.021535529616341646
503,martha_vdk,0.0,6.209269258204987e-06,0.001600509238209949,0.0043634891328511866,0.7069545910328034,0.3529147918092832
504,ucollection,0.029964759888259033,0.0,0.007901253809919646,0.21638543339826768,0.6341737095927041,0.010476023661858621
505,_mllexceline_,0.029964759888259033,0.0,0.035594800286035344,0.9093195407660962,0.3952812395549827,0.055121582548378886
506,lapoudretv,0.0,6.203058377694454e-06,0.0014109617050480502,0.022011238882387443,0.5401745213197728,0.016185618860398848
507,bloomingville_interiors,0.0,6.202111268204895e-06,0.00016488775735535064,0.011502985237337946,0.2973965047987395,0.004164267933042063
508,chloe_penderie,0.0149824354974305,6.201654409037772e-06,0.0006654404220280094,0.010974167772994382,0.3323809182747731,0.024259684398367436
509,opheduvillard,0.0,6.201449552037505e-06,0.0002465194987220062,139.11968202579598,0.6564812825287687,0.03492420348366184
510,leavesandclouds,0.0,6.1992716689237074e-06,0.016038213585711624,0.02956265200602531,0.6203445065176909,0.07663403635085976
511,pretapousser,0.0219357365688651,6.19708875923141e-06,0.002252374002198317,0.21249754478087726,0.424175142052237,0.009811916890555836
512,claire_mapr3,0.0,6.196070481577278e-06,0.0059854584861200365,0.057833782329219596,0.6875925130115076,0.05756170858252791
513,nobodinoz,0.0,6.195209592410648e-06,0.0003014236237750898,0.04026062101168835,0.6340125578952396,0.004544119361333971
514,complotsfaciles,0.0,6.194012982957886e-06,0.022175397098672094,0.08053214499226989,0.6585195530726258,0.1314063468561936
515,alchimie.paris_blog,0.029964759888259033,0.0,0.00730244918929774,0.19609086665094028,0.6982106193000048,0.025019056965004473
516,lejolishop,0.0,6.193761515060239e-06,0.0019199951861563992,0.05364603259034967,0.6625005968581389,0.014665668138162174
517,rueducommerce,0.029964759888259033,0.0,0.0010992393263861407,8.87158352237614,0.713490187652199,0.002967609644492675
518,ad_magazine,0.0,6.19197341869893e-06,0.002108842371986742,0.01149050397237204,0.6543355775199352,0.010376934900321664
519,bordel.de.meres,0.0,6.191710001275349e-06,0.09130171238066374,0.7961018595794783,0.7896731604832165,0.09251538124157858
520,sabthefrenchway,0.0,6.189871317763476e-06,0.0006029684601113174,44.928314264687344,0.5610916860916861,0.021890374579400865
521,mybrazilfactory,0.029964759888259033,0.0,0.00046481928888492244,0.03395700311675432,0.49594733323783613,0.019421340135639273
522,milkywaysblueyes,0.0,6.188666723464685e-06,0.001935633507586813,370.4967415584658,0.5790031275366472,0.032140441571108194
523,monpetitleon,0.0,6.183966280619946e-06,0.011558003973858713,0.11226628328159176,0.5867055818173137,0.022503927208155885
524,karoline.ro,0.0,6.183519764194729e-06,0.0003377124302245736,94.89855736723405,0.6201773862388389,0.02063021883831015
525,papilles,0.0,6.183274931144947e-06,0.011506167305675843,0.11074528460404398,0.44366256028267215,0.023232030159008224
526,mamanvogue,0.01096789415556084,6.183221718113406e-06,0.04247252166560981,0.3463616980758718,0.6668337869455189,0.012936230975863926
527,nusmoothie,0.029964759888259033,0.0,0.0041709967268279925,0.18748052829779455,0.6343348612901686,0.011957031595104663
528,planetemamanyt,0.0,6.18253856200251e-06,0.009787148912979743,0.15295676789537693,0.6420462684429166,0.06409474892975055
529,waamcosmetics,0.0,6.180432278125803e-06,8.372113835477441e-05,0.02106933510109108,0.6068299329472514,0.01063308959617064
530,ideat_magazine,0.0,6.178966404219197e-06,0.0003830423852815416,0.012462321199428547,0.7018693596905888,0.006035903976947158
531,joseeannesarazincote,0.0,6.178402852995086e-06,0.006222895705633143,0.07883607036945876,0.597395311082462,0.13106128487486807
532,audreyfitzjohn,0.0,6.176147350934984e-06,0.043788921665027854,0.7353305279979339,0.14253569211669773,0.06389259384289195
533,withalovelikethat,0.0,6.175155498763752e-06,0.0004910587554139228,336.50972162815845,0.5890478607566293,0.028117277743688888
534,desenio,0.0,6.173535768111585e-06,0.00032250765030442607,0.003255546845041401,0.39417705199828107,0.007427677917189095
535,atelierrueverte,0.025952663990973696,0.0,0.00630819360998849,0.09402400944394758,0.6471016568781933,0.029272875383817926
536,mamieboude,0.0,6.173271780589114e-06,0.0001940242537653447,0.2553865969644214,0.6986716922121952,0.024654872078434635
537,bilboquetdeco,0.0,6.17279517497112e-06,0.01746525872237887,0.14979786587283203,0.5730614047653155,0.029538329524369317
538,marlenemapr3,0.0,6.1713847449912365e-06,0.00961382943709332,0.01799964034881619,0.8406150026261758,0.12813680804246544
539,lananasblonde,0.025952651898236666,0.0,0.0005946208221941033,0.06439989163057068,0.686193307003363,0.012076839338987089
540,allthatisshe,0.0,6.171307784419175e-06,0.00014152041581940654,26.17337724556355,0.46832175428544154,0.03379693898661075
541,sweet_celiine,0.025952648600217478,0.0,0.04132101558572147,0.1466794791608657,0.6484684620159481,0.026181163176269645
542,nilaiparis,0.025952648600217475,0.0,0.0015669230255485514,0.15367355933089932,0.684250107434465,0.0136910736478472
543,pranarom_officiel,0.025952647500877744,0.0,0.025321616044448367,0.3238593054905609,0.5232535930859954,0.05019644345740829
544,l.homme.etoile,0.0,6.166398998145185e-06,0.016747421355944647,0.030013301351109266,0.721452275223225,0.27748393003085803
545,coralie_ferrero,0.0,6.164919964536634e-06,0.009024387737733421,0.9373339411312471,0.6435677975751032,0.09614876272498335
546,mylifeisbeautiful.fr,0.025952646401538014,0.0,0.03266140593639752,0.5081946175833251,0.5753175285298191,0.05710542710637344
547,mrs___mel,0.025952644202858553,0.0,0.005643463350046667,0.11223100480937576,0.6760791195148738,0.0031973536793560814
548,prettywireshop,0.0,6.164100818943166e-06,0.0001352567473512091,0.011279098675715204,0.5573667904458622,0.007461148012106574
549,geraldinedormoy,0.0,6.164066259229306e-06,0.004580329251466729,0.10440784498201877,0.7686040681850739,0.02580915065288425
550,missisgreen__,0.025950269116016934,0.0,0.0013616410952360148,0.16339811836211923,0.7390191876117963,0.04376095221259642
551,poussepousseoff,0.025950263619318282,0.0,0.054353369763205824,0.6434968357843543,0.6471553741106815,0.05537711081232298
552,con_fession,0.0,6.15937344087985e-06,0.029641873278236912,0.03530515507492481,0.6651267726686723,0.08643698118550992
553,the_mellow_window,0.025950262519978555,0.0,0.0012455152830327893,1.5950147620333124,0.5764426061213771,0.04193802740002405
554,promod,0.010967891956881378,6.1582108873180464e-06,0.0007031343489997041,0.007226508908927803,0.41932865396552554,0.006956644691349432
555,lescookines,0.025950262519978555,0.0,0.007307804735457469,1.3481117075564095,0.6354330802654826,0.03359925555718238
556,marieyoupie,0.0,6.1560820921807256e-06,0.0022500652167340165,2603.5879994166667,0.5317916487609226,0.03549294125538364
557,madamefigarofr,0.02595026142063883,0.0,1.3433457617830323e-05,60.29303147634396,0.5604020436422672,0.0022817070961674837
558,ikksofficial,0.02595026142063883,0.0,2.998268265077513e-06,95.00846818608541,0.633794704674593,0.0018548294557663902
559,soledadbravi,0.0,6.152319981803287e-06,0.00500183131565912,0.027556648008536307,0.6982106193000048,0.02178271221459384
560,sloggi_france,0.025950261420638828,0.0,0.0033368078507143946,0.5532261625489713,0.5083202024542807,0.014215184047559403
561,mafrenchbox,0.021935773946415913,6.151784199778425e-06,0.002195690956497873,1.902961075735265,0.6370971207563387,0.028215616209922707
562,natasha.echosverts,0.025950260321299098,0.0,0.01307497188881044,0.4061955065177478,0.7887539989495298,0.06256764963462275
563,mademoisellelit,0.0,6.148593894040344e-06,0.018103988986909736,0.16193583111605334,0.6355584204746217,0.04253198489695455
564,gregsway,0.0,6.148510751834145e-06,0.008352954063959478,0.012166629543747183,0.5910350989315322,0.14507099483329194
565,eleusis_megara,0.0,6.144529021978298e-06,0.011965122121099694,0.3193422354106402,0.6046489739549473,0.069096017216346
566,merciraoul,0.0,6.144347097717751e-06,0.006248140434394525,0.18334288427101367,0.7778673064985915,0.04208921117143196
567,whattheflower_paris,0.02595025262592099,0.0,0.00221002352605689,0.018561404186896086,0.7178298054426117,0.049128988592800404
568,marie_perarnau,0.0,6.144112714748723e-06,0.012380596616681786,0.13758325607590152,0.6363522417991693,0.01665504114527152
569,so_cup,0.02595025042724153,5.912386972801833e-06,0.0063877469453009015,0.3392319642656772,0.5362233204411977,0.03472236174545956
570,mathildecabanas,0.018996929567691837,6.142503971715947e-06,0.0230169761336232,0.13325195547901414,0.45148140190039643,0.02259633772701352
571,chicdesplantes,0.02595025042724153,5.9894594340675644e-06,0.0019961796193131913,0.3998832987480255,0.6744258224705153,0.009565427021435858
572,busoladakolo,0.0,6.14231160310452e-06,6.857735837840125e-05,0.0006746724633054435,0.45965494778343946,0.021476180189404448
573,lavera_naturkosmetik,0.02595025042724153,0.0,0.00015781572415777417,2.1184489958325288,0.6774701131140415,0.00779978051236252
574,byreo,0.021935749760941866,6.141609359914442e-06,0.010960646115742127,0.07327258330348578,0.36257341355106726,0.03661239910708498
575,alys.boucher,0.02595025042724153,6.0538089507360446e-06,0.004020313161235718,0.14933087599553815,0.6675261423864777,0.04776398838719741
576,christophe_michalak,0.0,6.141287371410427e-06,0.002144364641373609,0.021104050608595326,0.7390774960607366,0.012723521644083753
577,moulinexfrance,0.0259502493279018,0.0,0.02313926067591757,0.21589626083006547,0.5662197051861857,0.022693792642211975
578,lisonseb,0.0,6.137542386327613e-06,0.02104516651930445,0.17592210974554484,0.5811965811965812,0.09242900055600344
579,camillecourtenvert,0.02595024822856207,0.0,0.0010449775310237502,104.064281246479,0.7444688303626853,0.055930902353841044
580,sarahponiatowskilavoine,0.0,6.133021152088636e-06,0.0020814365504780398,0.009084448811211971,0.5695876903977464,0.03138617387924523
581,i.codeofficial,0.02595024822856207,0.0,0.0007753030730194531,0.15189791445525058,0.6912094733323785,0.01024105838636583
582,fannyvella,0.0,6.132127911446598e-06,0.001346321520544371,0.432095974397312,0.7375526990627223,0.2218536341591554
583,francoiscivilofficiel,0.0,6.13054168140305e-06,0.0027391458007224663,0.016718161994876447,0.7145167836508619,0.09740696789769464
584,happiness.maker.blog,0.025950247129222337,0.0,0.00838841478261386,0.22761383602762897,0.5967984529437044,0.028295562165227717
585,valerietribes,0.0,6.129881543275574e-06,0.00035179523029013496,0.040909165479743916,0.6074881822088527,0.02332172272323417
586,frenchyfancy,0.025950247129222337,0.0,0.008158216548402833,0.1407528343013893,0.6426252208375115,0.027291605561905293
587,yogasearcher,0.025950247129222337,0.0,0.0007444048669190198,0.0846100743084328,0.43948455331136904,0.03431702912595677
588,camillefourtine_,0.0,6.1263746045517125e-06,0.004227916875581338,0.05103813737937525,0.6476268920402999,0.11547869401377106
589,tati_officiel,0.025950247129222337,0.0,4.178732165321008e-06,6.711166842805123,0.6524026098048445,0.0005722600896258078
590,lestendancesdemma,0.02193576954905701,6.125855410080477e-06,0.0013297858250129007,0.030642477456079276,0.33499856754046703,0.010806781536499069
591,madmoiselleso,0.025950246029882607,0.0,0.0026552897454194565,131.11390124174812,0.638522635031015,0.018499151593006823
592,virginiegrimaldi,0.0,6.125487841764666e-06,0.030799798960601282,0.1050051253888646,0.7142422289070335,0.10491273702641446
593,cindygate,0.025950246029882607,0.0,0.007352990778405144,0.06975453404359196,0.7884496012987635,0.01644948975849614
594,taspensea,0.0,6.125327217156944e-06,0.02793003852290263,0.14087358050750667,0.7567444969679609,0.07242668869095426
595,ilariafatone,0.025950246029882607,0.0,0.010835175313136568,0.5393543173772708,0.5131965334479301,0.04113444642544876
596,misterk,0.0,6.125198239103482e-06,0.0003532757237064002,0.5434208553190658,0.6307372988588072,0.015274409854336651
597,rutabago,0.025950246029882607,0.0,0.003796095444685466,0.37181645544437947,0.6966766938833978,0.019995835309948567
598,lalogedegabrielle,0.0,6.1250430916656946e-06,0.00545349950580677,0.07352416598430873,0.7450102659599867,0.11460548544974271
599,_marieetmarie,0.025950246029882607,0.0,0.004347908953595304,0.12840303023583077,0.5649083225898869,0.024518421056634928
600,ma.non_auxkilos,0.0,6.122398399977215e-06,0.0055424728445349625,0.012597807285916795,0.7555627178532207,0.04145987262232189
601,leshuilettes,0.025950246029882607,0.0,0.009624094202898552,0.23866561801682337,0.37981664517977376,0.03336551822949948
602,boho_addict,0.0,6.122368223501958e-06,0.004250082243265271,0.01468638203694843,0.7058504034761018,0.028322782726804198
603,bioalaune_com,0.025950246029882607,5.910225372759424e-06,0.010004001600640255,0.6555946334819966,0.662864680322781,0.0380339871602035
604,zucoulisses,0.0,6.1221275637676765e-06,0.0008147472935687647,0.031572980874344805,0.6982106193000048,0.008269247486677421
605,petitbateau,0.0,6.119865598406331e-06,6.128463650805069e-06,0.00397948600483776,0.5513886330925437,0.0019869623831816267
606,djuliciouscosmetics,0.025950246029882607,0.0,5.3768961780397854e-05,0.008741865802145596,0.4986139117531469,0.009147972970906956
607,madame.zero,0.0,6.119476955158338e-06,0.017720338173831923,0.23586667649722837,0.7809053144248675,0.06863043234582437
608,lebaraboucles,0.025950244930542876,0.0,0.002645996762545138,0.23012795892133842,0.7271522704483598,0.02828020625976707
609,brico_prive,0.025950244930542876,0.0,0.00032379276150633433,0.010651915941424532,0.6733574464021392,0.01587151450557162
610,bashparis,0.010972715786326507,6.115476265205855e-06,1.870501618420933e-05,0.002353884792585197,0.32105425611012217,0.005704572437894286
611,madeinfaro,0.025950244930542876,0.0,0.009997480087210894,0.26650121811719796,0.5672360693310415,0.029695055172573148
612,newdarlings,0.0,6.115417085295943e-06,0.00016026710689175225,0.0021143123953671636,0.1673796825816594,0.027308247713979734
613,loudoillon,0.0,6.115251929622444e-06,0.003911787481595781,0.023056753528888363,0.5642219357303158,0.014379786323197273
614,zerowastehome,0.0,6.114690167499218e-06,0.0009856650618982798,0.0016273279324598101,0.24764241035190762,0.044447605410360934
615,xiaomi_france,0.025950244930542876,0.0,0.005397700359332624,0.12037579542901483,0.7188678794824048,0.028587429781804004
616,elledecorationfr,0.010970308818632722,6.114641979178545e-06,1.5458362757975517e-05,30.633263990215227,0.6801377548584253,0.004182368641772514
617,lesinterchangeables,0.025950243831203146,0.0,0.00026567602402925776,0.07851626101505005,0.47805352623788383,0.00263350023023536
618,jonathanbertin,0.0,6.111118415343075e-06,0.008818308864361198,0.08435331520301573,0.7524829298572315,0.123658176876075
619,drawerteam,0.025950243831203146,0.0,0.00179978798497537,0.1424222618149351,0.6982106193000048,0.015544432915543378
620,lecorpslamaisonlesprit,0.0,6.1104298408581365e-06,0.02645178282745718,1.159930333981239,0.7638709831447263,0.04224299012797983
621,fadela,0.0,6.1074362912647205e-06,0.000196765435765129,0.006283376377873043,0.5748262683694572,0.022474121014345
622,habitat_france,0.0,6.107435103525929e-06,0.00038417219992841395,0.019935051780665274,0.6744138853077402,0.004983470250840901
623,shiva_mylife,0.025950243831203146,0.0,0.008760909704078605,0.0423315007493617,0.43014785553461976,0.09610256059417888
624,tapage,0.0,6.106922207521493e-06,0.004993839630643137,0.11730916460493775,0.6338380916700642,0.020704307012871497
625,bliss.stories,0.0,6.106219031566185e-06,0.0068268132015863415,0.07676314750845545,0.6857362841999715,0.07195091147846072
626,latisanieretatouee,0.0,6.105166883529982e-06,0.0027534337918688804,0.028247079462495512,0.6685862542652402,0.07720716718333165
627,greenchrysalid,0.025950243831203146,0.0,0.007667770825665562,0.3014725467199282,0.7768287733371532,0.042760360593083045
628,erborian,0.0,6.10376328703802e-06,0.007107570618288271,0.07613416408596822,0.15184071049992845,0.009559903094282157
629,majeparis,0.0,6.100520556991809e-06,1.9238000543015348e-05,0.052388936509556186,0.47771132757166285,0.0034361181615356067
630,charline_mapr3,0.0,6.099326344314728e-06,0.014532812538651095,0.039082650911913513,0.6209533018192237,0.15128830191298048
631,nvy_jeans,0.025950242731863412,0.0,0.0008673557893447892,0.591229689927303,0.5359177290741538,0.015121624116051627
632,dearlobbies,0.0,6.0992974373550086e-06,0.14794306808235339,4.999486676899416,0.6588358878861673,0.04879772056352392
633,bergamotte,0.02193816992071242,6.098897186537873e-06,0.0011888311961881946,0.03511866829008784,0.6756374444921932,0.01700796892552096
634,babychouhouse,0.0,6.09848343456189e-06,0.002158074816432776,0.017774248836119177,0.6708267678938071,0.31621719328162884
635,28.jours,0.010967887559522467,6.098111311963872e-06,0.005901200387347515,0.0418749821987277,0.7893806999952254,0.10706876738043254
636,agathe.the.book,0.0,6.097917348443668e-06,0.01938255119466336,0.1749022311822541,0.6574869884925751,0.05921120847535846
637,une_idee_entete,0.0,6.097178829615892e-06,0.004540142757880109,0.2722762863183042,0.6371639688678795,0.033924010138699084
638,lglora,0.0,6.09700102024666e-06,0.006319550650555487,0.038119571084357484,0.639688678794824,0.05712087081352128
639,itsmialinda,0.025950242731863412,0.0,0.0010940027699219068,0.07425131270923709,0.5572506326696272,0.011103424719688367
640,curcumabox,0.0,6.096491114583545e-06,0.013195368191275283,0.051340885602609174,0.6390560091677411,0.04777452676156044
641,oppomobilefr,0.025950242731863412,0.0,0.0005860805860805861,0.09802398832852446,0.6850650483546917,0.00685247129963808
642,little_congaii,0.0,6.0938360546521905e-06,0.013034410844629822,0.30331107885606307,0.737549539225517,0.036025682506056755
643,avectastar,0.025950242731863412,0.0,4.244915301739777e-05,0.28071095344503444,0.6144833595950915,0.02636550982550073
644,vanessabrunoparis,0.0,6.091052164033715e-06,0.0009969805731214038,0.0682983915186012,0.5591307358067136,0.011183939759238296
645,amtourister_eu,0.025950242731863412,0.0,2.3113967298913803e-05,0.013055291711896273,0.6092855778609969,0.006574447157395381
646,idoitmyself.be,0.0,6.090005378920779e-06,0.001193277542202118,0.14024914221276658,0.37415007401040923,0.03909780138573373
647,plantronics,0.025950242731863412,0.0,0.0001120007625583834,0.06748470323233698,0.4958136370147544,0.01556064772166783
648,jesuisclaraluciani,0.0,6.089919628636337e-06,0.016259375989892747,0.022944703349033563,0.5954376163873372,0.13203311877501658
649,lafashionerie,0.025950242731863412,0.0,0.0004979593305370508,0.03886646679392521,0.6333440767798311,0.012896672679760574
650,manonlecor,0.0,6.088921740520081e-06,0.0015753290862461167,0.22433512071094863,0.4437162775151602,0.008515833334064185
651,fillandises,0.025950242731863412,0.0,0.006014779171678983,0.7098704120829852,0.5944528004583871,0.026684697564684227
652,healthyfood_creation,0.0,6.088481826507751e-06,0.0024500245002450024,0.02477209200403024,0.5551079119514875,0.014022461038502014
653,manond.officiel,0.0,6.0884445385138386e-06,0.032389413288913566,0.9384042844614471,0.6453170510433082,0.023897783888606815
654,ledrugstoreparisien,0.02193573546952537,6.0883579510387895e-06,0.0014784637119295593,0.4633046944101863,0.6126987537602063,0.007542544631708789
655,sweetyoxalis,0.0,6.087613801349559e-06,0.00012615467443025227,0.8215997417640694,0.7274924795874519,0.02464994566018177
656,creapills,0.0,6.086822116369639e-06,0.009319163040156338,0.09094565481858731,0.6394559041207087,0.027446935735541942
657,fancyandparis,0.025950242731863412,0.0,0.003030217390621713,164.86825331821328,0.5460189562144869,0.09716505598667045
658,outlander_starz,0.0,6.086572383711538e-06,0.00016593102569520423,44.51340195864933,0.504882299575037,0.034859311093153544
659,editionsalbinmichel,0.0,6.086503456829863e-06,0.037863259542680154,0.16457368767538766,0.6072852504416751,0.02171081669437459
660,lechatdegeluck,0.0,6.084239051301516e-06,0.0017643292277986923,0.07958584390116526,0.6982106193000048,0.11710734342654333
661,north_com,0.025950242731863412,0.0,0.0032387614976033163,0.667446717789238,0.6549861528911809,0.015191386359427574
662,clemfit_run,0.0,6.082621410046415e-06,0.011705010667127948,0.021516627415504138,0.9059590316573557,0.08405189401014228
